filename,width,height,class,xmin,ymin,xmax,ymax
M_2127.jpg,180,180,Mask,62,41,115,93
M_2128.jpg,180,180,Mask,28,3,163,138
M_2129.jpg,180,180,Mask,84,36,124,75
M_212.jpg,305,203,Mask,111,93,151,133
M_2130.jpg,180,180,Mask,36,21,111,97
M_2131.jpg,180,180,Mask,9,16,158,165
M_2133.jpg,180,180,Mask,39,55,120,136
M_2134.jpg,180,180,Mask,52,44,139,130
M_2135.jpg,180,180,Mask,10,64,82,136
M_2136.jpg,180,180,Mask,53,45,132,125
M_2138.jpg,180,180,Mask,64,73,112,121
M_2139.jpg,180,180,Mask,68,38,124,93
M_213.jpg,305,458,Mask,115,149,184,219
M_2140.jpg,180,180,Mask,62,27,141,107
M_2142.jpg,180,180,Mask,34,0,102,68
M_2143.jpg,180,180,Mask,37,28,126,117
M_2144.jpg,180,180,Mask,30,62,116,149
M_2145.jpg,180,180,Mask,55,60,112,117
M_2147.jpg,180,180,Mask,27,0,110,83
M_2148.jpg,180,180,Mask,68,90,154,176
M_214.jpg,305,203,Mask,19,32,141,153
M_2150.jpg,180,180,Mask,54,69,125,139
M_2151.jpg,180,180,Mask,26,40,114,128
M_2152.jpg,180,180,Mask,26,23,129,125
M_2153.jpg,180,180,Mask,28,27,135,133
M_2154.jpg,180,180,Mask,85,56,150,121
M_2155.jpg,180,180,Mask,62,44,110,92
M_2156.jpg,180,180,Mask,39,36,129,125
M_2157.jpg,180,180,Mask,49,51,137,139
M_2158.jpg,180,180,Mask,34,23,125,115
M_2159.jpg,180,180,Mask,52,12,138,99
M_215.jpg,305,203,Mask,36,31,94,89
M_2160.jpg,180,180,Mask,18,62,99,144
M_2161.jpg,180,180,Mask,50,11,141,102
M_216.jpg,305,203,Mask,72,43,133,103
M_217.jpg,305,458,Mask,95,92,189,187
M_218.jpg,305,203,Mask,30,37,101,109
M_219.jpg,305,458,Mask,65,132,157,224
M_21.jpg,305,305,Mask,123,73,179,129
M_220.jpg,305,406,Mask,37,84,267,313
M_221.jpg,305,229,Mask,4,60,154,210
M_222.jpg,305,406,Mask,60,124,257,320
M_223.jpg,305,406,Mask,26,95,173,241
M_224.jpg,305,406,Mask,81,137,242,298
M_225.jpg,305,459,Mask,123,93,229,199
M_226.jpg,305,459,Mask,172,67,296,191
M_227.jpg,305,202,Mask,25,90,104,170
M_228.jpg,305,464,Mask,123,87,236,200
M_229.jpg,305,458,Mask,146,65,225,143
M_22.jpg,305,458,Mask,53,204,186,337
M_230.jpg,305,456,Mask,62,149,233,320
M_231.jpg,305,455,Mask,57,33,272,250
M_232.jpg,305,204,Mask,25,105,75,155
M_233.jpg,305,204,Mask,93,27,141,74
M_234.jpg,305,458,Mask,60,152,236,328
M_235.jpg,305,305,Mask,85,84,209,208
M_236.jpg,305,203,Mask,189,50,305,165
M_237.jpg,305,458,Mask,203,146,279,222
M_238.jpg,305,203,Mask,93,41,131,79
M_239.jpg,305,203,Mask,177,31,234,89
M_23.jpg,305,411,Mask,61,145,233,316
M_240.jpg,305,203,Mask,120,52,167,100
M_241.jpg,305,203,Mask,157,52,212,107
M_242.jpg,305,549,Mask,107,258,179,330
M_243.jpg,305,458,Mask,124,149,222,247
M_244.jpg,305,203,Mask,196,38,249,91
M_245.jpg,305,458,Mask,186,75,257,145
M_246.jpg,305,458,Mask,186,158,253,225
M_247.jpg,305,458,Mask,59,136,226,303
M_248.jpg,305,203,Mask,65,38,123,97
M_249.jpg,305,460,Mask,114,247,184,316
M_24.jpg,305,229,Mask,79,74,136,131
M_250.jpg,305,458,Mask,61,52,172,163
M_251.jpg,305,203,Mask,68,37,130,98
M_252.jpg,305,458,Mask,144,70,227,154
M_253.jpg,305,458,Mask,3,226,75,297
M_254.jpg,305,458,Mask,28,17,136,125
M_255.jpg,305,458,Mask,138,136,299,296
M_256.jpg,305,458,Mask,115,57,249,191
M_257.jpg,305,458,Mask,62,142,135,215
M_258.jpg,305,458,Mask,93,237,169,314
M_259.jpg,305,458,Mask,82,234,159,311
M_25.jpg,305,229,Mask,139,50,196,107
M_260.jpg,305,458,Mask,68,227,165,324
M_261.jpg,305,458,Mask,73,309,161,397
M_262.jpg,305,458,Mask,223,86,277,140
M_263.jpg,305,458,Mask,30,128,101,199
M_264.jpg,305,458,Mask,89,85,218,215
M_265.jpg,305,458,Mask,1,48,115,162
M_266.jpg,305,458,Mask,19,54,141,174
M_267.jpg,305,458,Mask,0,43,129,171
M_268.jpg,305,458,Mask,1,116,91,206
M_269.jpg,305,458,Mask,82,32,134,84
M_26.jpg,305,203,Mask,154,68,226,140
M_270.jpg,305,458,Mask,152,174,215,238
M_271.jpg,305,458,Mask,156,165,220,229
M_272.jpg,305,458,Mask,146,168,209,231
M_273.jpg,305,203,Mask,66,86,100,120
M_274.jpg,305,458,Mask,62,156,152,247
M_275.jpg,305,458,Mask,64,167,153,256
M_276.jpg,305,203,Mask,83,61,145,122
M_277.jpg,305,203,Mask,153,39,203,89
M_278.jpg,305,203,Mask,80,34,125,79
M_279.jpg,305,203,Mask,134,46,177,89
M_27.jpg,305,229,Mask,123,52,198,126
M_280.jpg,305,203,Mask,123,13,238,129
M_281.jpg,305,203,Mask,74,37,118,81
M_282.jpg,305,409,Mask,95,262,148,316
M_283.jpg,305,228,Mask,87,80,138,131
M_284.jpg,305,203,Mask,196,46,231,80
M_285.jpg,305,203,Mask,166,43,206,83
M_286.jpg,305,458,Mask,132,160,203,230
M_287.jpg,305,203,Mask,114,53,193,131
M_288.jpg,305,458,Mask,96,99,203,207
M_289.jpg,305,203,Mask,134,53,246,166
M_28.jpg,500,360,Mask,159,61,241,144
M_290.jpg,305,458,Mask,14,65,280,331
M_291.jpg,305,203,Mask,86,35,132,80
M_292.jpg,305,458,Mask,102,49,181,128
M_293.jpg,305,203,Mask,44,51,157,164
M_294.jpg,305,458,Mask,54,113,233,291
M_295.jpg,305,458,Mask,32,113,252,332
M_296.jpg,305,203,Mask,81,72,167,158
M_297.jpg,305,203,Mask,82,39,197,154
M_298.jpg,305,203,Mask,138,56,235,154
M_299.jpg,305,203,Mask,104,57,201,154
M_29.jpg,1000,669,Mask,703,251,748,296
M_2.jpg,305,406,Mask,107,81,172,147
M_300.jpg,305,203,Mask,95,45,190,140
M_301.jpg,305,203,Mask,86,42,186,143
M_302.jpg,305,203,Mask,85,61,200,176
M_303.jpg,305,458,Mask,5,204,214,413
M_304.jpg,305,203,Mask,138,36,274,173
M_305.jpg,305,458,Mask,61,120,227,286
M_306.jpg,305,458,Mask,76,88,237,250
M_307.jpg,305,458,Mask,138,87,224,172
M_308.jpg,305,203,Mask,71,48,114,90
M_309.jpg,305,458,Mask,102,80,250,228
M_30.jpg,900,572,Mask,201,234,307,340
M_310.jpg,305,458,Mask,46,95,170,220
M_311.jpg,305,203,Mask,180,61,265,146
M_312.jpg,305,203,Mask,197,36,243,82
M_313.jpg,305,458,Mask,137,98,269,229
M_314.jpg,305,458,Mask,90,98,234,241
M_315.jpg,305,203,Mask,166,60,220,114
M_316.jpg,305,458,Mask,39,114,137,212
M_317.jpg,305,203,Mask,86,69,208,191
M_318.jpg,305,458,Mask,139,99,220,180
M_31.jpg,305,458,Mask,115,62,186,132
M_320.jpg,305,458,Mask,67,161,134,228
M_321.jpg,305,458,Mask,107,94,187,174
M_322.jpg,305,458,Mask,118,122,190,194
M_323.jpg,305,203,Mask,86,56,161,131
M_324.jpg,305,203,Mask,102,48,145,91
M_325.jpg,305,458,Mask,42,116,128,202
M_326.jpg,305,458,Mask,165,163,234,232
M_327.jpg,305,203,Mask,177,51,230,104
M_328.jpg,305,203,Mask,179,62,229,112
M_329.jpg,305,203,Mask,138,57,184,104
M_32.jpg,305,458,Mask,98,83,168,153
M_330.jpg,305,203,Mask,161,49,211,99
M_331.jpg,305,203,Mask,157,43,215,101
M_332.jpg,305,458,Mask,197,176,279,257
M_333.jpg,305,203,Mask,164,50,218,105
M_334.jpg,305,458,Mask,146,157,210,221
M_335.jpg,305,203,Mask,140,55,220,134
M_336.jpg,305,458,Mask,128,54,203,130
M_337.jpg,305,458,Mask,181,88,274,181
M_338.jpg,305,458,Mask,73,92,159,179
M_339.jpg,305,458,Mask,147,64,217,134
M_33.jpg,305,458,Mask,94,100,169,175
M_340.jpg,305,458,Mask,111,87,180,156
M_341.jpg,305,203,Mask,89,104,155,170
M_342.jpg,305,203,Mask,68,67,161,159
M_343.jpg,305,458,Mask,119,130,222,233
M_344.jpg,305,203,Mask,98,57,159,119
M_345.jpg,305,458,Mask,145,104,207,166
M_346.jpg,305,458,Mask,86,137,204,253
M_347.jpg,305,203,Mask,60,53,128,121
M_348.jpg,305,203,Mask,62,55,98,91
M_349.jpg,305,203,Mask,115,63,213,161
M_34.jpg,305,458,Mask,148,103,220,176
M_350.jpg,305,203,Mask,63,35,113,85
M_351.jpg,305,458,Mask,104,114,201,212
M_352.jpg,305,458,Mask,132,100,211,180
M_353.jpg,305,203,Mask,148,54,188,94
M_354.jpg,305,458,Mask,93,103,197,208
M_355.jpg,305,203,Mask,55,68,122,134
M_356.jpg,305,458,Mask,62,155,122,215
M_357.jpg,305,222,Mask,172,40,222,90
M_358.jpg,305,203,Mask,147,24,181,57
M_359.jpg,305,458,Mask,111,118,227,234
M_35.jpg,305,458,Mask,120,68,170,118
M_360.jpg,305,203,Mask,160,39,211,90
M_361.jpg,305,203,Mask,143,75,190,123
M_362.jpg,305,203,Mask,69,49,111,91
M_363.jpg,305,203,Mask,155,60,202,107
M_364.jpg,305,203,Mask,77,104,127,152
M_365.jpg,305,458,Mask,70,167,132,229
M_366.jpg,305,203,Mask,107,56,183,133
M_367.jpg,305,458,Mask,70,111,177,218
M_368.jpg,305,203,Mask,131,31,178,78
M_369.jpg,305,458,Mask,75,92,174,191
M_36.jpg,305,203,Mask,186,51,229,93
M_370.jpg,305,458,Mask,78,122,160,203
M_371.jpg,305,203,Mask,130,65,201,137
M_372.jpg,305,203,Mask,130,37,170,77
M_373.jpg,305,458,Mask,138,130,201,194
M_374.jpg,305,458,Mask,135,74,200,140
M_375.jpg,305,203,Mask,73,41,118,86
M_376.jpg,305,203,Mask,117,55,156,93
M_377.jpg,305,458,Mask,66,92,112,138
M_378.jpg,305,203,Mask,191,48,223,80
M_379.jpg,305,203,Mask,213,34,252,71
M_37.jpg,305,458,Mask,112,109,243,239
M_380.jpg,305,203,Mask,217,47,252,82
M_381.jpg,305,458,Mask,218,144,269,196
M_382.jpg,305,458,Mask,110,138,211,240
M_383.jpg,305,203,Mask,179,75,230,127
M_384.jpg,305,203,Mask,169,57,227,115
M_385.jpg,305,203,Mask,98,55,193,150
M_386.jpg,305,203,Mask,69,42,125,98
M_387.jpg,305,203,Mask,141,53,198,110
M_388.jpg,305,458,Mask,77,94,208,225
M_389.jpg,305,458,Mask,42,155,99,212
M_38.jpg,305,458,Mask,131,98,204,171
M_390.jpg,305,203,Mask,83,46,130,93
M_391.jpg,305,203,Mask,151,86,238,174
M_392.jpg,305,458,Mask,161,89,266,193
M_393.jpg,305,458,Mask,150,93,265,209
M_394.jpg,305,203,Mask,131,34,208,110
M_395.jpg,305,203,Mask,142,75,263,196
M_396.jpg,305,203,Mask,147,34,193,82
M_397.jpg,305,458,Mask,135,132,207,204
M_398.jpg,305,203,Mask,96,37,135,76
M_399.jpg,305,458,Mask,85,123,150,189
M_39.jpg,305,458,Mask,124,113,199,187
M_3.jpg,305,458,Mask,55,169,241,354
M_400.jpg,305,203,Mask,123,39,162,78
M_401.jpg,305,203,Mask,115,44,152,80
M_402.jpg,305,458,Mask,118,134,175,193
M_403.jpg,305,203,Mask,114,46,163,95
M_404.jpg,305,458,Mask,130,111,235,215
M_405.jpg,305,458,Mask,138,121,243,226
M_406.jpg,305,203,Mask,150,33,206,89
M_407.jpg,305,203,Mask,114,21,199,106
M_408.jpg,305,203,Mask,85,71,123,109
M_409.jpg,305,458,Mask,75,172,114,211
M_40.jpg,305,458,Mask,128,96,238,206
M_410.jpg,305,458,Mask,76,147,141,212
M_411.jpg,305,458,Mask,95,74,184,162
M_412.jpg,305,458,Mask,126,98,209,181
M_413.jpg,305,458,Mask,122,81,209,169
M_414.jpg,305,458,Mask,113,92,192,171
M_415.jpg,305,458,Mask,107,56,189,137
M_416.jpg,305,458,Mask,123,123,260,260
M_417.jpg,305,203,Mask,127,51,211,136
M_418.jpg,305,458,Mask,191,237,242,288
M_419.jpg,305,203,Mask,71,47,150,127
M_41.jpg,305,458,Mask,119,141,259,282
M_420.jpg,305,203,Mask,69,53,111,95
M_421.jpg,305,458,Mask,78,193,141,256
M_422.jpg,305,203,Mask,172,49,233,110
M_423.jpg,305,203,Mask,168,66,249,147
M_424.jpg,305,203,Mask,100,60,141,101
M_425.jpg,305,460,Mask,60,78,136,155
M_426.jpg,305,458,Mask,129,61,211,144
M_427.jpg,305,203,Mask,125,44,179,97
M_428.jpg,305,458,Mask,208,105,290,188
M_429.jpg,305,203,Mask,230,76,280,126
M_42.jpg,305,458,Mask,141,120,191,169
M_430.jpg,305,458,Mask,241,133,301,193
M_431.jpg,305,203,Mask,233,48,278,93
M_433.jpg,305,203,Mask,30,72,90,132
M_434.jpg,305,203,Mask,56,84,125,153
M_435.jpg,305,203,Mask,141,63,204,126
M_436.jpg,305,458,Mask,80,115,189,224
M_437.jpg,305,203,Mask,103,46,178,121
M_438.jpg,305,458,Mask,105,148,205,248
M_439.jpg,305,203,Mask,114,64,197,147
M_43.jpg,305,458,Mask,144,94,180,130
M_440.jpg,305,203,Mask,191,58,260,126
M_441.jpg,305,203,Mask,179,134,233,189
M_442.jpg,305,458,Mask,109,117,176,184
M_443.jpg,305,203,Mask,153,51,211,110
M_444.jpg,305,203,Mask,112,55,162,104
M_445.jpg,305,203,Mask,118,39,169,91
M_446.jpg,305,203,Mask,92,56,168,133
M_447.jpg,305,203,Mask,76,70,137,130
M_448.jpg,305,458,Mask,44,109,177,240
M_449.jpg,305,458,Mask,68,125,194,252
M_44.jpg,305,203,Mask,131,54,199,122
M_450.jpg,305,203,Mask,90,76,176,163
M_451.jpg,305,458,Mask,120,147,264,290
M_452.jpg,305,458,Mask,76,152,238,315
M_453.jpg,305,203,Mask,57,56,107,105
M_454.jpg,305,458,Mask,50,145,205,299
M_455.jpg,305,203,Mask,129,62,222,156
M_456.jpg,305,458,Mask,95,97,185,188
M_457.jpg,305,458,Mask,114,103,204,191
M_458.jpg,305,458,Mask,122,95,186,159
M_459.jpg,305,203,Mask,176,59,240,123
M_45.jpg,305,458,Mask,112,100,238,226
M_460.jpg,305,458,Mask,66,102,124,161
M_461.jpg,305,458,Mask,48,145,98,194
M_462.jpg,305,203,Mask,66,65,141,141
M_463.jpg,305,203,Mask,50,41,100,90
M_464.jpg,305,458,Mask,60,81,157,179
M_465.jpg,305,458,Mask,62,89,124,151
M_467.jpg,305,203,Mask,39,35,136,132
M_468.jpg,305,458,Mask,66,89,118,141
M_469.jpg,305,203,Mask,73,34,110,71
M_46.jpg,305,458,Mask,144,93,211,160
M_470.jpg,305,203,Mask,177,61,296,180
M_471.jpg,305,458,Mask,215,119,279,183
M_472.jpg,305,203,Mask,209,102,259,152
M_473.jpg,305,458,Mask,37,109,231,302
M_474.jpg,305,458,Mask,113,93,217,197
M_475.jpg,305,458,Mask,100,102,200,201
M_476.jpg,305,203,Mask,122,57,244,179
M_477.jpg,305,458,Mask,73,94,180,201
M_478.jpg,305,203,Mask,99,71,207,179
M_479.jpg,305,203,Mask,101,68,198,165
M_47.jpg,305,458,Mask,152,81,192,121
M_480.jpg,305,458,Mask,120,88,205,174
M_481.jpg,305,458,Mask,108,71,181,144
M_482.jpg,305,203,Mask,90,35,226,171
M_483.jpg,305,458,Mask,66,85,153,172
M_484.jpg,305,203,Mask,186,37,231,83
M_485.jpg,305,203,Mask,61,38,107,86
M_486.jpg,305,203,Mask,105,64,206,166
M_487.jpg,305,203,Mask,40,54,168,183
M_488.jpg,305,458,Mask,98,46,157,106
M_489.jpg,305,458,Mask,174,75,221,122
M_48.jpg,305,203,Mask,118,36,156,73
M_490.jpg,305,203,Mask,185,73,257,146
M_491.jpg,305,203,Mask,61,55,116,110
M_492.jpg,305,203,Mask,61,59,109,106
M_493.jpg,305,203,Mask,190,61,257,128
M_494.jpg,305,458,Mask,105,67,220,182
M_495.jpg,305,203,Mask,180,58,248,126
M_496.jpg,305,458,Mask,35,58,96,119
M_497.jpg,305,203,Mask,68,64,138,134
M_498.jpg,305,203,Mask,79,69,123,113
M_499.jpg,305,458,Mask,216,102,265,151
M_49.jpg,305,458,Mask,135,84,204,153
M_4.jpg,305,458,Mask,162,208,233,279
M_500.jpg,305,460,Mask,212,121,258,166
M_501.jpg,305,458,Mask,175,216,252,293
M_502.jpg,305,203,Mask,180,32,227,79
M_503.jpg,305,419,Mask,138,172,198,232
M_504.jpg,305,203,Mask,136,49,175,88
M_505.jpg,305,203,Mask,100,34,165,99
M_506.jpg,305,458,Mask,47,70,144,167
M_507.jpg,305,214,Mask,116,73,159,116
M_508.jpg,305,203,Mask,156,48,206,98
M_509.jpg,305,203,Mask,41,49,117,125
M_50.jpg,305,458,Mask,157,65,198,107
M_510.jpg,305,203,Mask,176,73,245,142
M_511.jpg,305,203,Mask,104,49,176,121
M_512.jpg,305,211,Mask,86,66,119,98
M_513.jpg,305,203,Mask,132,76,223,167
M_514.jpg,305,203,Mask,37,58,107,129
M_515.jpg,305,458,Mask,196,130,272,206
M_516.jpg,305,458,Mask,91,122,139,171
M_517.jpg,305,458,Mask,60,95,107,142
M_518.jpg,305,415,Mask,157,80,272,197
M_519.jpg,262,203,Mask,189,147,230,188
M_51.jpg,305,458,Mask,159,133,267,240
M_520.jpg,305,203,Mask,55,111,119,173
M_521.jpg,305,458,Mask,89,46,192,149
M_522.jpg,305,203,Mask,199,72,267,140
M_523.jpg,305,458,Mask,79,36,158,114
M_524.jpg,305,203,Mask,26,65,77,116
M_525.jpg,305,203,Mask,91,93,152,154
M_526.jpg,305,203,Mask,177,59,266,147
M_527.jpg,305,224,Mask,147,73,199,125
M_528.jpg,305,203,Mask,209,73,285,149
M_529.jpg,305,203,Mask,64,61,132,128
M_52.jpg,305,458,Mask,131,158,276,303
M_530.jpg,305,458,Mask,55,165,118,229
M_531.jpg,305,458,Mask,127,59,182,114
M_532.jpg,305,203,Mask,74,62,118,106
M_533.jpg,305,228,Mask,32,48,105,121
M_534.jpg,305,458,Mask,158,100,241,182
M_535.jpg,305,203,Mask,150,76,268,193
M_536.jpg,305,209,Mask,199,78,264,143
M_537.jpg,305,458,Mask,120,54,196,130
M_538.jpg,305,203,Mask,132,83,200,150
M_539.jpg,305,203,Mask,195,95,270,170
M_53.jpg,305,458,Mask,141,87,206,152
M_540.jpg,305,203,Mask,71,81,154,164
M_541.jpg,305,203,Mask,154,68,195,109
M_542.jpg,305,203,Mask,114,49,149,84
M_543.jpg,305,203,Mask,150,69,193,111
M_544.jpg,305,458,Mask,152,115,222,185
M_545.jpg,305,203,Mask,175,55,242,122
M_546.jpg,305,203,Mask,195,32,258,95
M_547.jpg,305,203,Mask,141,25,206,90
M_548.jpg,305,458,Mask,191,163,276,248
M_549.jpg,305,203,Mask,127,37,174,83
M_54.jpg,305,203,Mask,163,61,223,122
M_550.jpg,305,458,Mask,117,114,164,161
M_551.jpg,305,458,Mask,81,102,138,158
M_552.jpg,305,458,Mask,162,78,233,149
M_553.jpg,305,458,Mask,107,48,160,101
M_554.jpg,305,203,Mask,231,26,275,70
M_555.jpg,305,203,Mask,130,86,209,165
M_556.jpg,305,203,Mask,222,22,272,72
M_557.jpg,305,203,Mask,142,49,206,112
M_558.jpg,305,203,Mask,113,87,167,141
M_559.jpg,305,203,Mask,158,74,216,132
M_55.jpg,305,458,Mask,144,116,237,209
M_560.jpg,305,203,Mask,145,69,178,103
M_561.jpg,305,229,Mask,72,52,233,213
M_562.jpg,305,229,Mask,134,79,252,197
M_563.jpg,305,229,Mask,102,61,239,198
M_564.jpg,305,203,Mask,33,96,65,128
M_565.jpg,305,203,Mask,109,91,158,139
M_566.jpg,305,203,Mask,113,87,165,139
M_567.jpg,305,203,Mask,200,89,251,141
M_568.jpg,305,203,Mask,190,84,247,142
M_569.jpg,305,203,Mask,113,90,163,138
M_56.jpg,305,458,Mask,122,133,183,193
M_570.jpg,305,198,Mask,16,88,52,123
M_571.jpg,305,457,Mask,150,60,215,126
M_572.jpg,305,204,Mask,202,44,274,115
M_573.jpg,305,204,Mask,62,53,112,102
M_574.jpg,305,457,Mask,182,132,299,249
M_575.jpg,305,457,Mask,40,160,281,403
M_576.jpg,305,458,Mask,114,51,152,89
M_577.jpg,305,458,Mask,93,119,204,229
M_578.jpg,305,203,Mask,130,59,184,113
M_579.jpg,305,203,Mask,215,55,268,108
M_57.jpg,305,458,Mask,147,113,226,193
M_580.jpg,305,203,Mask,61,25,125,89
M_581.jpg,305,203,Mask,47,27,115,95
M_582.jpg,305,458,Mask,34,97,134,196
M_583.jpg,305,458,Mask,58,67,115,124
M_584.jpg,305,203,Mask,147,57,245,156
M_585.jpg,305,458,Mask,41,158,282,399
M_586.jpg,305,203,Mask,58,51,101,95
M_587.jpg,305,458,Mask,59,83,163,187
M_588.jpg,305,203,Mask,70,36,188,153
M_589.jpg,305,203,Mask,59,46,158,145
M_58.jpg,305,458,Mask,160,78,199,116
M_590.jpg,305,203,Mask,86,53,159,127
M_591.jpg,305,203,Mask,91,48,141,96
M_592.jpg,305,203,Mask,111,22,161,72
M_593.jpg,305,216,Mask,144,34,195,85
M_594.jpg,305,203,Mask,136,79,180,123
M_595.jpg,305,458,Mask,133,136,234,237
M_596.jpg,305,458,Mask,139,177,215,254
M_597.jpg,305,203,Mask,183,34,289,140
M_598.jpg,305,203,Mask,129,28,274,172
M_599.jpg,305,458,Mask,16,72,99,155
M_59.jpg,305,203,Mask,184,57,231,104
M_5.jpg,305,203,Mask,85,69,184,168
M_600.jpg,305,203,Mask,233,95,274,136
M_601.jpg,305,203,Mask,233,92,272,131
M_602.jpg,305,458,Mask,160,140,235,215
M_603.jpg,305,458,Mask,203,121,289,207
M_604.jpg,305,458,Mask,177,53,276,152
M_605.jpg,305,203,Mask,162,39,198,75
M_606.jpg,305,203,Mask,73,42,116,85
M_607.jpg,305,458,Mask,52,125,170,244
M_608.jpg,305,203,Mask,19,28,100,109
M_609.jpg,305,203,Mask,91,99,167,174
M_60.jpg,305,458,Mask,142,117,254,230
M_611.jpg,305,204,Mask,77,75,179,177
M_612.jpg,305,204,Mask,110,65,214,169
M_613.jpg,305,203,Mask,179,84,254,159
M_614.jpg,305,458,Mask,114,112,179,178
M_615.jpg,305,458,Mask,129,66,170,108
M_616.jpg,305,458,Mask,82,127,183,229
M_617.jpg,305,209,Mask,92,84,167,159
M_618.jpg,305,458,Mask,62,140,238,316
M_619.jpg,305,203,Mask,173,80,267,176
M_61.jpg,305,203,Mask,179,48,227,96
M_620.jpg,305,203,Mask,151,53,279,181
M_621.jpg,305,203,Mask,161,51,265,156
M_622.jpg,305,203,Mask,224,27,263,67
M_623.jpg,305,458,Mask,140,114,205,179
M_624.jpg,305,203,Mask,140,23,199,82
M_625.jpg,305,203,Mask,104,9,230,137
M_626.jpg,305,203,Mask,135,46,235,147
M_627.jpg,305,203,Mask,151,36,244,129
M_628.jpg,305,203,Mask,145,41,228,125
M_629.jpg,305,203,Mask,100,59,183,143
M_62.jpg,305,203,Mask,95,46,134,86
M_630.jpg,305,203,Mask,148,34,240,125
M_631.jpg,305,204,Mask,107,32,249,174
M_632.jpg,305,204,Mask,89,28,229,166
M_633.jpg,305,204,Mask,93,29,244,179
M_634.jpg,305,426,Mask,39,92,285,338
M_635.jpg,305,458,Mask,35,49,265,278
M_636.jpg,305,458,Mask,32,54,282,305
M_637.jpg,305,443,Mask,104,90,195,180
M_638.jpg,305,458,Mask,108,97,184,173
M_639.jpg,305,458,Mask,113,106,185,178
M_63.jpg,305,458,Mask,89,64,155,130
M_640.jpg,305,458,Mask,113,96,188,172
M_641.jpg,305,458,Mask,117,92,196,171
M_642.jpg,305,458,Mask,112,114,180,182
M_643.jpg,305,458,Mask,97,90,208,201
M_644.jpg,305,431,Mask,120,46,156,84
M_645.jpg,305,216,Mask,5,44,106,146
M_646.jpg,305,305,Mask,170,28,233,91
M_647.jpg,305,305,Mask,109,149,164,204
M_648.jpg,305,305,Mask,183,189,258,264
M_649.jpg,305,305,Mask,183,137,236,190
M_64.jpg,305,458,Mask,67,106,185,224
M_650.jpg,305,204,Mask,131,50,272,191
M_651.jpg,305,204,Mask,84,59,159,135
M_652.jpg,305,204,Mask,14,17,132,135
M_653.jpg,305,204,Mask,123,53,252,181
M_654.jpg,305,204,Mask,147,73,258,184
M_655.jpg,305,203,Mask,10,60,147,196
M_656.jpg,305,457,Mask,125,144,205,224
M_657.jpg,305,203,Mask,120,17,178,75
M_658.jpg,305,457,Mask,92,22,247,177
M_659.jpg,305,459,Mask,102,162,203,263
M_65.jpg,305,458,Mask,157,185,232,261
M_660.jpg,305,203,Mask,88,12,163,86
M_661.jpg,305,203,Mask,141,63,179,100
M_662.jpg,305,458,Mask,123,88,217,181
M_663.jpg,305,458,Mask,111,107,213,209
M_664.jpg,305,458,Mask,141,97,231,188
M_665.jpg,305,458,Mask,144,94,262,212
M_666.jpg,305,458,Mask,117,109,188,180
M_667.jpg,305,458,Mask,98,97,144,142
M_668.jpg,305,458,Mask,107,92,148,134
M_669.jpg,305,203,Mask,83,54,136,107
M_66.jpg,305,458,Mask,150,144,236,230
M_670.jpg,305,458,Mask,134,69,180,114
M_671.jpg,305,203,Mask,150,59,205,114
M_672.jpg,305,458,Mask,111,103,186,178
M_673.jpg,305,203,Mask,186,55,251,119
M_674.jpg,305,203,Mask,177,66,256,145
M_675.jpg,305,458,Mask,168,67,215,114
M_676.jpg,305,203,Mask,172,73,242,144
M_677.jpg,305,458,Mask,125,87,202,164
M_678.jpg,305,458,Mask,120,92,220,193
M_679.jpg,305,203,Mask,161,59,261,160
M_67.jpg,305,458,Mask,157,100,226,170
M_680.jpg,305,203,Mask,177,49,230,102
M_681.jpg,305,458,Mask,130,98,166,133
M_682.jpg,305,458,Mask,120,96,193,169
M_683.jpg,305,203,Mask,55,2,127,75
M_684.jpg,305,458,Mask,120,195,175,250
M_685.jpg,305,458,Mask,101,204,163,265
M_686.jpg,305,203,Mask,181,45,252,116
M_687.jpg,305,203,Mask,66,9,172,115
M_688.jpg,305,458,Mask,86,98,140,153
M_689.jpg,305,458,Mask,80,96,148,163
M_68.jpg,305,458,Mask,157,98,234,175
M_690.jpg,305,203,Mask,144,29,220,104
M_691.jpg,305,203,Mask,167,52,211,96
M_692.jpg,305,203,Mask,132,39,179,87
M_693.jpg,305,458,Mask,107,136,218,246
M_694.jpg,305,203,Mask,145,39,185,79
M_695.jpg,305,203,Mask,108,49,179,119
M_696.jpg,305,203,Mask,74,52,109,87
M_697.jpg,305,458,Mask,200,173,257,229
M_698.jpg,305,203,Mask,130,54,183,107
M_699.jpg,305,458,Mask,117,133,197,214
M_69.jpg,305,458,Mask,147,87,222,163
M_6.jpg,305,458,Mask,78,73,149,144
M_700.jpg,305,203,Mask,200,59,246,104
M_701.jpg,305,203,Mask,200,74,252,126
M_702.jpg,305,203,Mask,59,43,111,95
M_703.jpg,305,203,Mask,150,74,190,115
M_704.jpg,305,203,Mask,125,82,180,137
M_705.jpg,305,203,Mask,45,49,82,86
M_706.jpg,305,204,Mask,209,27,263,81
M_707.jpg,305,407,Mask,177,125,298,246
M_708.jpg,305,203,Mask,58,52,176,170
M_709.jpg,305,458,Mask,50,65,239,254
M_70.jpg,305,458,Mask,116,115,210,209
M_710.jpg,305,203,Mask,106,47,170,110
M_711.jpg,305,203,Mask,92,53,182,143
